Video Filename,12,Activity Int,9,Activity Name,story_echo,Feedback,0,Backbutton,Unknown
Time,State,Head Proximity,Head Orientation,Gaze Direction,Eye Aspect Ratio,Pupil Ratio,Lines,Picture Side
0.0390801378746527,temp,0.30002826533511806,0.1458461855379259,0.268411996751263,0.014418311561366082,0.15896759238287708,0.29,0
0.0781602757493054,temp,0.300157741862508,0.14931673686778987,0.26947356085523494,0.01704504616751634,0.16188793734328083,0.29,0
0.1172404136239581,temp,0.30047196208631516,0.15241552576410436,0.27038676003088613,0.013671322868640558,0.1599806201790983,0.29,0
0.1563205514986108,temp,0.30114989623109617,0.15822016347558898,0.2749618155308115,0.014600288782637083,0.15479697543947507,0.29,0
0.1954006893732635,temp,0.3016361715709838,0.16423099723018544,0.27863237428554494,0.01792509724737464,0.15824236385034623,0.29,0
0.2344808272479162,temp,0.3024374315457662,0.16644286495524674,0.2800803456153252,0.016727932363047232,0.16461875909324317,0.29,0
0.2735609651225689,temp,0.3025974884231527,0.15581243219192556,0.26908177195789384,0.012724645078822736,0.16388639521308446,0.29,0
0.3126411029972216,temp,0.30231237156292495,0.15146422495901507,0.26387307554959066,0.01523135921103904,0.16365396751383743,0.29,0
0.3517212408718743,temp,0.30127676644573836,0.15177842716418186,0.26090994615000784,0.020165659182998133,0.15852699229038708,0.29,0
0.390801378746527,temp,0.3016214349146957,0.14970134258319073,0.25868320393871724,0.015656605237446355,0.1587700056685472,0.29,0
0.4298815166211797,temp,0.30206777385216055,0.14892928434964486,0.2573888109456198,0.01540441723121692,0.16083998527431292,0.29,0
0.4689616544958324,temp,0.30175178541311065,0.14898960464953323,0.2573888109456198,0.013585746480576352,0.1559197544975629,0.29,0
0.5080417923704851,temp,0.3017408822151881,0.1489015916088096,0.25702918122267754,0.014016155928221334,0.15469976539194408,0.29,0
0.5471219302451378,temp,0.3018321719101527,0.15164097262344384,0.25819372571772536,0.014257755384885848,0.16283376116683118,0.29,0
0.5862020681197905,temp,0.30222800995275073,0.15208180420621945,0.258897663179875,0.01570663653153083,0.15764021501288727,0.29,0
0.6252822059944432,temp,0.30225851518195485,0.15086684435417352,0.25609568524284043,0.013570213131563012,0.15849309264245878,0.29,0
0.6643623438690959,temp,0.30285872944328346,0.14262747783341584,0.2512886786148552,0.016656558629869762,0.16065087642191436,0.29,0
0.7034424817437486,temp,0.3052169392415827,0.14827829256103875,0.24981993515330195,0.015051120250849493,0.16050213184603537,0.29,0
0.7425226196184013,temp,0.307881811739505,0.1501491792367177,0.2421672975444868,0.017790435539247647,0.16629815677199689,0.29,0
0.781602757493054,temp,0.3098381190234668,0.1445673037382912,0.24162988225796908,0.017243518750107073,0.16225917402607565,0.29,0
0.8206828953677067,temp,0.31273824518277266,0.14236539519497385,0.24382370680473217,0.01780851966068111,0.1693452767936573,0.29,0
0.8597630332423594,temp,0.3150346171454813,0.13967236048837778,0.2423324163210527,0.015179616545635226,0.165366171454297,0.29,0
0.8988431711170121,temp,0.3153026482603659,0.13573057906221558,0.23795167576632026,0.017219143292925183,0.1698271847239251,0.29,0
0.9379233089916648,temp,0.31682572496563466,0.1333711456212425,0.23647832881682837,0.017661392916233733,0.16618985556911353,0.29,0
0.9770034468663175,temp,0.31717142052839503,0.13159491912290622,0.232606964642076,0.017642418468323234,0.16648847224261082,0.29,0
1.0160835847409702,temp,0.3177427261165863,0.12550022295084493,0.229,0.018627694677010302,0.16849938328195824,0.29,0
1.0551637226156227,temp,0.3195928347131706,0.11922191854291482,0.2243234272206093,0.016889658536129042,0.1628011491522105,0.29,0
1.0942438604902756,temp,0.3189792939988425,0.11706316737809508,0.22156263222845138,0.018803539414899036,0.1597681324042149,0.29,0
1.1333239983649281,temp,0.316955028355759,0.10915711993766197,0.21154668515483763,0.019047622349982442,0.16022703206071448,0.29,0
1.172404136239581,temp,0.3162735999099514,0.11161786302485371,0.2059368835347374,0.01707124634044032,0.15581740668905147,0.29,0
1.2114842741142335,temp,0.3156439449759808,0.1047260047339055,0.2115679559857778,0.015242119426039391,0.15994899396853784,0.29,0
1.2505644119888863,temp,0.317562812684357,0.09809790576780189,0.21587033144922904,0.01611972875737966,0.15463591597646653,0.29,0
1.289644549863539,temp,0.3174268104618764,0.10309076078795912,0.21824756585125984,0.01616504532706762,0.15688620035533735,0.29,0
1.3287246877381917,temp,0.3171550094196842,0.10696203755991207,0.21612265036316763,0.013033029637734339,0.15197899774195617,0.29,0
1.3678048256128443,temp,0.31706546642609945,0.10867890804840032,0.21652944372532804,0.01503435289632136,0.15034235537836588,0.29,0
1.4068849634874971,temp,0.3172856914517262,0.1101852843822411,0.21376856644511608,0.01743868930106989,0.15622011659738116,0.29,0
1.4459651013621497,temp,0.3178247630377469,0.10879107806086274,0.20663010429267076,0.013078401603194277,0.1546595329201977,0.29,0
1.4850452392368025,temp,0.317468502374645,0.10929818425817771,0.20439422692434342,0.014005633610849205,0.15247812332044608,0.29,0
1.5241253771114551,temp,0.3179173005673016,0.10941508741943674,0.20437710243566914,0.013542159823711084,0.1560445555565487,0.29,0
1.563205514986108,temp,0.3184092649405793,0.11092805381187931,0.20616740770548578,0.015513262184215981,0.1516702201416022,0.29,0
1.6022856528607605,temp,0.3185434664217742,0.11158938616775116,0.20707728026029315,0.015085027095136278,0.15152194638083608,0.29,0
1.6413657907354133,temp,0.31867767414740555,0.11214296120553448,0.20800240383226343,0.010693908691008166,0.15280283803508732,0.29,0
1.680445928610066,temp,0.31877179925457644,0.11249074133948313,0.21117765033260505,0.012089092515111095,0.15476358106593577,0.29,0
1.7195260664847187,temp,0.31913258999983063,0.11240647334540849,0.21200943375236866,0.012143840327421995,0.1518972960064116,0.29,0
1.7586062043593713,temp,0.319093105535046,0.11755693971076943,0.21446211786700234,0.011252851116097255,0.15252017751092053,0.29,0
1.7976863422340241,temp,0.3191882203340217,0.11883506693507402,0.2194196891803468,0.012250363110008237,0.15404471402612802,0.29,0
1.8367664801086767,temp,0.318698384056148,0.1174946715646326,0.21991361940543838,0.010847799766285762,0.15200973984967348,0.29,0
1.8758466179833295,temp,0.3178540860206142,0.11555941431453902,0.22116283593768643,0.011737979199865297,0.15390328436982992,0.29,0
1.914926755857982,temp,0.31749737006784795,0.11240038715234585,0.21914607000811126,0.012348707156931244,0.15478103509853824,0.29,0
1.954006893732635,temp,0.31826388422188273,0.11048587412337907,0.22047675614449702,0.011697239372571246,0.1545202327609615,0.29,0
1.9930870316072875,temp,0.3176397015487831,0.11006771100880884,0.2249488830823572,0.01353578464985776,0.15619655001884358,0.29,0
2.0321671694819403,temp,0.3178649084123631,0.11082791932155395,0.2213707297724792,0.014484994712793634,0.15310349132940404,0.29,0
2.071247307356593,temp,0.31741986390268645,0.11025868574108091,0.22138202275704322,0.011320257713770647,0.15996608217488612,0.29,0
2.1103274452312455,temp,0.3173719269248621,0.11291805587201338,0.2195859740511675,0.012876424588535256,0.1569428288782191,0.29,0
2.1494075831058983,temp,0.3179470553409797,0.11503904322838997,0.22184679398179277,0.013984534559449835,0.1489581699960657,0.29,0
2.188487720980551,temp,0.3169190906209344,0.11335101227290181,0.22094569468536834,0.0156374079592937,0.14928576976811966,0.29,0
2.227567858855204,temp,0.31727272180255267,0.11299278675584916,0.22014540649307224,0.013910460076892362,0.1535756304215612,0.29,0
2.2666479967298563,temp,0.31695933493115486,0.1106142968511514,0.21961101975993827,0.017111892761292533,0.1544196565560571,0.29,0
2.305728134604509,temp,0.31691345821848593,0.10918423695413663,0.22316361710637334,0.0131931102753249,0.1608439468153625,0.29,0
2.344808272479162,temp,0.3156216088926739,0.10901316164437377,0.2245885126180767,0.0121484039056721,0.15316988442872284,0.29,0
2.3838884103538147,temp,0.3148670036698034,0.1095348404929899,0.22553935355055002,0.013945814945076539,0.15302213842890397,0.29,0
2.422968548228467,temp,0.31527614879657484,0.10948350551237512,0.2254706189284981,0.009912244840640008,0.15254972734072264,0.29,0
2.46204868610312,temp,0.31537249404474066,0.10698148745846295,0.22495555116511354,0.011609492021439257,0.158428518561272,0.29,0
2.5011288239777727,temp,0.31618602119638367,0.10930108880969201,0.22675316976836288,0.011426972727953948,0.15518049032088932,0.29,0
2.5402089618524255,temp,0.31601601225254394,0.10937621016998685,0.22594247055390004,0.017604526105938597,0.15650050819889827,0.29,0
2.579289099727078,temp,0.31508463942248915,0.11156756945146902,0.22755438910291315,0.018655832486670316,0.15631044402383396,0.29,0
