Video Filename,15,Activity Int,1,Activity Name,story_echo,Feedback,-1,Backbutton,Unknown
Time,State,Head Proximity,Head Orientation,Gaze Direction,Eye Aspect Ratio,Pupil Ratio,Lines,Picture Side
0.031193002528910604,temp,0.5714858178467773,0.33247367504167774,0.0,0.023703775167582673,0.18073492564027968,0.29,0
0.06238600505782121,temp,0.5836481302976991,0.33134665306223465,0.0,0.01640774589874295,0.18493245495583022,0.29,0
0.09357900758673182,temp,0.5876405278739717,0.33558550490176897,0.0,0.021266917871158753,0.18174110916737862,0.29,0
0.12477201011564241,temp,0.5804499720044787,0.3372878471935866,0.0,0.018337093125394204,0.171781253211861,0.29,0
0.15596501264455304,temp,0.5828154167487335,0.3494643403438998,0.26741914665932204,0.018613258392134097,0.18681086933072033,0.29,0
0.18715801517346364,temp,0.5881695843887204,0.34724054782467634,0.0,0.021155668148894115,0.17853469859170348,0.29,0
0.21835101770237422,temp,0.6044549611013214,0.3429473111676416,0.0,0.020406629811667246,0.17349121488457392,0.29,0
0.24954402023128483,temp,0.640915548258895,0.34416533870140953,0.0,0.02382552778658186,0.18830473083118893,0.29,0
0.28073702276019546,temp,0.6688385903938259,0.3276957104798187,0.0,0.022202104168864166,0.175482471635854,0.29,0
0.31193002528910607,temp,0.7090020310267101,0.32640087386543937,0.0,0.013643043516989124,0.18302148524903766,0.29,0
0.3431230278180167,temp,0.7228091380163922,0.36290949251620513,0.0,0.012518868608397786,0.1821742150860499,0.29,0
0.3743160303469273,temp,0.7137883579885568,0.4659326164196468,0.0,0.016395382371688215,0.1799186720419318,0.29,0
0.4055090328758379,temp,0.7209439576000343,0.5316131681906123,0.0,0.008400031848704005,0.1820360179839018,0.29,0
0.43670203540474845,temp,0.7150211954900358,0.5989169817737339,0.0,0.0037309484352671994,0.1752570560675919,0.29,0
0.46789503793365905,temp,0.6964541119126227,0.6767593983269952,0.0,0.0075768603914897065,0.17063483669330143,0.29,0
0.49908804046256966,temp,0.6755818233197219,0.7694634733443857,0.0,0.001721986315450022,0.17450394366901167,0.29,0
0.5302810429914803,temp,0.6526617883712819,0.8617884824513015,0.0,0.0024727826569058025,0.1830553811047539,0.29,0
0.5614740455203909,temp,0.638904390343344,0.9086391552017503,0.0,-0.002307413147850878,0.1784262652867718,0.29,0
0.5926670480493015,temp,0.6082116325753726,1.0678448165600425,0.0,0.0013153423882388878,0.15696389189952625,0.29,0
0.6238600505782121,temp,0.5747097180316337,1.1212989373233901,0.0,0.009333727721244692,0.17151651224274067,0.29,0
0.6550530531071227,temp,0.5379009295400037,1.1453142652291575,0.0,0.006362478762917728,0.16501252368683897,0.29,0
0.6862460556360334,temp,0.4838502040921343,1.2109691875785622,0.0,0.011992117463830748,0.15905977184214426,0.29,0
0.7174390581649439,temp,0.44618267559375274,1.2601656087090756,0.0,0.014292741074364197,0.1672909410326527,0.29,0
0.7486320606938546,temp,0.42977861742995077,1.260414664220199,0.0,0.015003437162384139,0.16100493501706148,0.29,0
0.7798250632227651,temp,0.41758623061590516,1.2806907061135056,0.0,0.018368001650691464,0.16993105115038623,0.29,0
0.8110180657516758,temp,0.41374197273179814,1.2862760474482613,0.0,0.015512257558579465,0.1601557471107476,0.29,0
0.8422110682805863,temp,0.40939451632868756,1.2856147856893385,0.0,0.02072214250090578,0.15458677999180578,0.29,0
0.8734040708094969,temp,0.4257253809675904,1.2305238184378573,0.0,0.017683998596363323,0.16854670851108694,0.29,0
0.9045970733384076,temp,0.43550738225660424,1.232960820500957,0.0,0.01890503310135423,0.16587147856331702,0.29,0
0.9357900758673181,temp,0.4664000536020552,1.2665399689281767,0.0,0.016853947238642843,0.1661508416440157,0.29,0
0.9669830783962288,temp,0.4767033563968267,1.285364199683391,0.0,0.010797292831072423,0.16402957966277165,0.29,0
0.9981760809251393,temp,0.4656013423520169,1.3404526856687862,0.0,0.017548551657142197,0.18156058357213858,0.29,0
1.0293690834540499,temp,0.47948378491873944,1.3493941144421049,0.0,0.013086934218344646,0.16827814747243913,0.29,0
1.0605620859829605,temp,0.47961932821770226,1.3983372196502102,0.0,0.02001521240288107,0.1794796590363993,0.29,0
1.0917550885118712,temp,0.48231145538956466,1.4069832658002093,0.0,0.03245656168188039,0.19521402277374464,0.29,0
1.1229480910407819,temp,0.4687731327625337,1.4260429228287168,0.0,0.026997505679375585,0.19042234499643804,0.29,0
1.1541410935696923,temp,0.4656638594522877,1.4412581477852069,0.0,0.033862181665877226,0.17443453096716374,0.29,0
1.185334096098603,temp,0.4618601736456608,1.4559746101212363,0.0,0.03463703864634311,0.1707061049911855,0.29,0
1.2165270986275136,temp,0.46385961238288465,1.4624636917456086,0.0,0.01756594222279776,0.17556671354864534,0.29,0
1.2477201011564243,temp,0.46591476688338607,1.4769697021025743,0.0,0.007013283981399498,0.17298453943571138,0.29,0
1.2789131036853347,temp,0.46900901910304454,1.4821661636326204,0.0,0.016077838392916936,0.18617708695621002,0.29,0
1.3101061062142454,temp,0.4754639944307034,1.4954149696655648,0.0,0.00883643630247724,0.16500907962895794,0.29,0
1.341299108743156,temp,0.49793711450342804,1.4397762270854697,0.0,0.03456654194675687,0.17807315280354824,0.29,0
1.3724921112720667,temp,0.5178748980207478,1.4212454989180179,0.0,0.002244128045795638,0.1853589376373801,0.29,0
1.4036851138009772,temp,0.5330298772113998,1.3726633580497725,0.0,0.02385486598606008,0.21108750915708926,0.29,0
1.4348781163298878,temp,0.5410723981132285,1.3110951164509062,0.0,0.023646611214043368,0.18637378365341534,0.29,0
1.4660711188587985,temp,0.5490871151283737,1.2983736320817507,0.0,0.0011897997100255475,0.16446376206517221,0.29,0
1.4972641213877091,temp,0.5629315855412628,1.273462480834875,0.0,0.018706820641944358,0.18724559754433168,0.29,0
1.5284571239166196,temp,0.5741742418464972,1.2592851094748478,0.0,0.011204908534665377,0.1942560858224989,0.29,0
1.5596501264455302,temp,0.579197177134005,1.2706136067240503,0.0,0.024164936623858584,0.181027081722254,0.29,0
1.590843128974441,temp,0.5794670051003766,1.2619889685791401,0.0,0.006436776660510013,0.18783220888304417,0.29,0
1.6220361315033516,temp,0.5840997346344201,1.2587247967858113,0.0,0.017707708600724674,0.18639141116273844,0.29,0
1.653229134032262,temp,0.5883326355047798,1.268252809049906,0.0,0.008039737810432369,0.17248579141852272,0.29,0
1.6844221365611727,temp,0.5899308010266967,1.2723738079503895,0.0,0.021910582558351495,0.1702384398363585,0.29,0
1.7156151390900833,temp,0.588539684303446,1.276965436999745,0.0,0.021768226955343348,0.17912943918640734,0.29,0
1.7468081416189938,temp,0.5901144719459099,1.2900142996548838,0.0,0.012390358531975405,0.17775801920702283,0.29,0
1.7780011441479044,temp,0.5923064916071746,1.2888756808153885,0.0,0.007034501824977565,0.20410304961557868,0.29,0
1.809194146676815,temp,0.5959023913360307,1.2920984256855321,0.0,0.016765033061826355,0.1795435232816961,0.29,0
1.8403871492057258,temp,0.5951568700771251,1.2915411691003449,0.0,0.004729383759540609,0.18207415748910513,0.29,0
1.8715801517346362,temp,0.590431350793638,1.2867473697125293,0.0,0.023124766985578603,0.18607620012171844,0.29,0
1.9027731542635469,temp,0.5880058162977642,1.2930550151396982,0.0,-0.003127829054589887,0.1822399244571247,0.29,0
1.9339661567924575,temp,0.5854494512765385,1.2545017786217756,0.0,0.019947782099925315,0.17757874827939676,0.29,0
1.9651591593213682,temp,0.5851414615287487,1.2448967292436148,0.0,0.0004682178136545573,0.18516820394207806,0.29,0
1.9963521618502786,temp,0.5844767317866469,1.2377950685954564,0.0,0.005437539634485397,0.17457286979194436,0.29,0
2.0275451643791893,temp,0.5837170290474658,1.2384408397504725,0.0,0.008674233072701487,0.18314406413657003,0.29,0
2.0587381669080997,temp,0.5841251492616972,1.2330888857944617,0.0,0.023099185125533973,0.1757635001826458,0.29,0
2.0899311694370106,temp,0.5822848272108763,1.2423294198017807,0.0,0.012845435509638502,0.16744442839272305,0.29,0
2.121124171965921,temp,0.5884782663786319,1.2338702435114148,0.0,0.018220967337760467,0.18445250526768572,0.29,0
2.152317174494832,temp,0.5916818993344312,1.2281910362905974,0.0,-0.005871875061139554,0.18659390203599646,0.29,0
2.1835101770237424,temp,0.5913876309156288,1.2151431601416502,0.0,0.0107045127809864,0.16930197997897944,0.29,0
2.214703179552653,temp,0.5890909946689051,1.205819912247409,0.0,-0.00860189327669215,0.18458430867205589,0.29,0
2.2458961820815637,temp,0.594856234732393,1.210305138601234,0.0,0.01899871109927459,0.17835399129690477,0.29,0
2.277089184610474,temp,0.5966676294219421,1.199987566758447,0.0,0.010467606471661362,0.18479588087876547,0.29,0
2.3082821871393846,temp,0.6068313604289087,1.1920143420630176,0.0,0.04288558516663212,0.1796000377994627,0.29,0
2.3394751896682955,temp,0.6099441449837846,1.184425741733625,0.0,0.010100172025742033,0.18459080507264747,0.29,0
2.370668192197206,temp,0.6130445742358381,1.184995401382236,0.0,-0.0029354284393975057,0.18717043902665753,0.29,0
2.401861194726117,temp,0.611188424301377,1.2019297592688045,0.0,0.007389351651982305,0.18023013214128497,0.29,0
2.4330541972550273,temp,0.621874665829056,1.1861195640343647,0.0,0.0041492236920552955,0.17432823896962554,0.29,0
2.4642471997839377,temp,0.6117306842067022,1.2283216909501342,0.0,0.006180724235334481,0.2029327228417835,0.29,0
2.4954402023128486,temp,0.6175277564611974,1.2186528599752011,0.0,0.02493103694413816,0.16360090743652106,0.29,0
2.526633204841759,temp,0.6173939180134512,1.2298966025987965,0.0,0.007117037326087322,0.1853194842514402,0.29,0
2.5578262073706695,temp,0.6205785526426126,1.2306851736369908,0.0,0.009204941662606577,0.17220361780223203,0.29,0
2.5890192098995803,temp,0.62541099286789,1.2330194441926952,0.0,0.012033730425358834,0.1780389583745549,0.29,0
